,col_0,col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,col_42,col_43,col_44,col_45,col_46,col_47,col_48,col_49,col_50,col_51,col_52,col_53,col_54,col_55,col_56,col_57,col_58,col_59,col_60,col_61,col_62,col_63,col_64,col_65,col_66,col_67,col_68,col_69,col_70,col_71,col_72,col_73,col_74,col_75,col_76,col_77,col_78,col_79,col_80,col_81,col_82,col_83,col_84,col_85,col_86,col_87,col_88,col_89,col_90,col_91,col_92,col_93,col_94,col_95,col_96,col_97,col_98,col_99,col_100,col_101,col_102,col_103,col_104,col_105,col_106,col_107,col_108,col_109,col_110,col_111,col_112,col_113,col_114,col_115,col_116,col_117,col_118,col_119,col_120,col_121,col_122,col_123,col_124,col_125,col_126,col_127,col_128,col_129,col_130,col_131,col_132,col_133,col_134,col_135,col_136,col_137,col_138,col_139,col_140,col_141,col_142,col_143,col_144,col_145,col_146,col_147,col_148,col_149,col_150,col_151,col_152,col_153,col_154,col_155,col_156,col_157,col_158,col_159,col_160,col_161,col_162,col_163,col_164,col_165,col_166,col_167,col_168,col_169,col_170,col_171,col_172,col_173,col_174,col_175,col_176,col_177,col_178,col_179,col_180,col_181,col_182,col_183,col_184,col_185,col_186,col_187,col_188,col_189,col_190,col_191,col_192,col_193,col_194,col_195,col_196,col_197,col_198,col_199,col_200,col_201,col_202,col_203,col_204,col_205,col_206,col_207,col_208,col_209,col_210,col_211,col_212,col_213,col_214,col_215,col_216,col_217,col_218,col_219,col_220,col_221,col_222,col_223,col_224,col_225,col_226,col_227,col_228,col_229,col_230,sum,mean,var,weekend,day_pay,city_level
1705,288.0,264.0,295.0,268.0,98.0,78.0,284.0,263.0,268.0,253.0,275.0,75.0,71.0,244.0,362.0,361.0,347.0,293.0,115.0,109.0,265.0,76032.0,84960.0,77184.0,28224.0,22464.0,81792.0,75744.0,77184.0,72864.0,79200.0,21600.0,20448.0,70272.0,104256.0,103968.0,99936.0,84384.0,33120.0,31392.0,76320.0,77880.0,70752.0,25872.0,20592.0,74976.0,69432.0,70752.0,66792.0,72600.0,19800.0,18744.0,64416.0,95568.0,95304.0,91608.0,77352.0,30360.0,28776.0,69960.0,79060.0,28910.0,23010.0,83780.0,77585.0,79060.0,74635.0,81125.0,22125.0,20945.0,71980.0,106790.0,106495.0,102365.0,86435.0,33925.0,32155.0,78175.0,26264.0,20904.0,76112.0,70484.0,71824.0,67804.0,73700.0,20100.0,19028.0,65392.0,97016.0,96748.0,92996.0,78524.0,30820.0,29212.0,71020.0,7644.0,27832.0,25774.0,26264.0,24794.0,26950.0,7350.0,6958.0,23912.0,35476.0,35378.0,34006.0,28714.0,11270.0,10682.0,25970.0,22152.0,20514.0,20904.0,19734.0,21450.0,5850.0,5538.0,19032.0,28236.0,28158.0,27066.0,22854.0,8970.0,8502.0,20670.0,74692.0,76112.0,71852.0,78100.0,21300.0,20164.0,69296.0,102808.0,102524.0,98548.0,83212.0,32660.0,30956.0,75260.0,70484.0,66539.0,72325.0,19725.0,18673.0,64172.0,95206.0,94943.0,91261.0,77059.0,30245.0,28667.0,69695.0,67804.0,73700.0,20100.0,19028.0,65392.0,97016.0,96748.0,92996.0,78524.0,30820.0,29212.0,71020.0,69575.0,18975.0,17963.0,61732.0,91586.0,91333.0,87791.0,74129.0,29095.0,27577.0,67045.0,20625.0,19525.0,67100.0,99550.0,99275.0,95425.0,80575.0,31625.0,29975.0,72875.0,5325.0,18300.0,27150.0,27075.0,26025.0,21975.0,8625.0,8175.0,19875.0,17324.0,25702.0,25631.0,24637.0,20803.0,8165.0,7739.0,18815.0,88328.0,88084.0,84668.0,71492.0,28060.0,26596.0,64660.0,130682.0,125614.0,106066.0,41630.0,39458.0,95930.0,125267.0,105773.0,41515.0,39349.0,95665.0,101671.0,39905.0,37823.0,91955.0,33695.0,31937.0,77645.0,12535.0,30475.0,28885.0,4876.0,232.19047619,9472.76190476,0.111977030353,3,5
1706,288.0,308.0,298.0,319.0,306.0,372.0,407.0,395.0,311.0,380.0,343.0,374.0,408.0,459.0,396.0,397.0,444.0,362.0,320.0,384.0,238.0,88704.0,85824.0,91872.0,88128.0,107136.0,117216.0,113760.0,89568.0,109440.0,98784.0,107712.0,117504.0,132192.0,114048.0,114336.0,127872.0,104256.0,92160.0,110592.0,68544.0,91784.0,98252.0,94248.0,114576.0,125356.0,121660.0,95788.0,117040.0,105644.0,115192.0,125664.0,141372.0,121968.0,122276.0,136752.0,111496.0,98560.0,118272.0,73304.0,95062.0,91188.0,110856.0,121286.0,117710.0,92678.0,113240.0,102214.0,111452.0,121584.0,136782.0,118008.0,118306.0,132312.0,107876.0,95360.0,114432.0,70924.0,97614.0,118668.0,129833.0,126005.0,99209.0,121220.0,109417.0,119306.0,130152.0,146421.0,126324.0,126643.0,141636.0,115478.0,102080.0,122496.0,75922.0,113832.0,124542.0,120870.0,95166.0,116280.0,104958.0,114444.0,124848.0,140454.0,121176.0,121482.0,135864.0,110772.0,97920.0,117504.0,72828.0,151404.0,146940.0,115692.0,141360.0,127596.0,139128.0,151776.0,170748.0,147312.0,147684.0,165168.0,134664.0,119040.0,142848.0,88536.0,160765.0,126577.0,154660.0,139601.0,152218.0,166056.0,186813.0,161172.0,161579.0,180708.0,147334.0,130240.0,156288.0,96866.0,122845.0,150100.0,135485.0,147730.0,161160.0,181305.0,156420.0,156815.0,175380.0,142990.0,126400.0,151680.0,94010.0,118180.0,106673.0,116314.0,126888.0,142749.0,123156.0,123467.0,138084.0,112582.0,99520.0,119424.0,74018.0,130340.0,142120.0,155040.0,174420.0,150480.0,150860.0,168720.0,137560.0,121600.0,145920.0,90440.0,128282.0,139944.0,157437.0,135828.0,136171.0,152292.0,124166.0,109760.0,131712.0,81634.0,152592.0,171666.0,148104.0,148478.0,166056.0,135388.0,119680.0,143616.0,89012.0,187272.0,161568.0,161976.0,181152.0,147696.0,130560.0,156672.0,97104.0,181764.0,182223.0,203796.0,166158.0,146880.0,176256.0,109242.0,157212.0,175824.0,143352.0,126720.0,152064.0,94248.0,176268.0,143714.0,127040.0,152448.0,94486.0,160728.0,142080.0,170496.0,105672.0,115840.0,139008.0,86156.0,122880.0,76160.0,91392.0,7509.0,357.571428571,3097.95714286,0.288187508323,1,5
1707,135.0,117.0,136.0,182.0,136.0,133.0,137.0,141.0,115.0,108.0,208.0,143.0,190.0,126.0,135.0,172.0,172.0,261.0,153.0,151.0,126.0,15795.0,18360.0,24570.0,18360.0,17955.0,18495.0,19035.0,15525.0,14580.0,28080.0,19305.0,25650.0,17010.0,18225.0,23220.0,23220.0,35235.0,20655.0,20385.0,17010.0,15912.0,21294.0,15912.0,15561.0,16029.0,16497.0,13455.0,12636.0,24336.0,16731.0,22230.0,14742.0,15795.0,20124.0,20124.0,30537.0,17901.0,17667.0,14742.0,24752.0,18496.0,18088.0,18632.0,19176.0,15640.0,14688.0,28288.0,19448.0,25840.0,17136.0,18360.0,23392.0,23392.0,35496.0,20808.0,20536.0,17136.0,24752.0,24206.0,24934.0,25662.0,20930.0,19656.0,37856.0,26026.0,34580.0,22932.0,24570.0,31304.0,31304.0,47502.0,27846.0,27482.0,22932.0,18088.0,18632.0,19176.0,15640.0,14688.0,28288.0,19448.0,25840.0,17136.0,18360.0,23392.0,23392.0,35496.0,20808.0,20536.0,17136.0,18221.0,18753.0,15295.0,14364.0,27664.0,19019.0,25270.0,16758.0,17955.0,22876.0,22876.0,34713.0,20349.0,20083.0,16758.0,19317.0,15755.0,14796.0,28496.0,19591.0,26030.0,17262.0,18495.0,23564.0,23564.0,35757.0,20961.0,20687.0,17262.0,16215.0,15228.0,29328.0,20163.0,26790.0,17766.0,19035.0,24252.0,24252.0,36801.0,21573.0,21291.0,17766.0,12420.0,23920.0,16445.0,21850.0,14490.0,15525.0,19780.0,19780.0,30015.0,17595.0,17365.0,14490.0,22464.0,15444.0,20520.0,13608.0,14580.0,18576.0,18576.0,28188.0,16524.0,16308.0,13608.0,29744.0,39520.0,26208.0,28080.0,35776.0,35776.0,54288.0,31824.0,31408.0,26208.0,27170.0,18018.0,19305.0,24596.0,24596.0,37323.0,21879.0,21593.0,18018.0,23940.0,25650.0,32680.0,32680.0,49590.0,29070.0,28690.0,23940.0,17010.0,21672.0,21672.0,32886.0,19278.0,19026.0,15876.0,23220.0,23220.0,35235.0,20655.0,20385.0,17010.0,29584.0,44892.0,26316.0,25972.0,21672.0,44892.0,26316.0,25972.0,21672.0,39933.0,39411.0,32886.0,23103.0,19278.0,19026.0,3177.0,151.285714286,1295.61428571,0.285174693107,3,4
1708,892.0,948.0,951.0,905.0,204.0,206.0,1017.0,879.0,846.0,825.0,844.0,192.0,173.0,916.0,913.0,844.0,871.0,789.0,178.0,190.0,935.0,845616.0,848292.0,807260.0,181968.0,183752.0,907164.0,784068.0,754632.0,735900.0,752848.0,171264.0,154316.0,817072.0,814396.0,752848.0,776932.0,703788.0,158776.0,169480.0,834020.0,901548.0,857940.0,193392.0,195288.0,964116.0,833292.0,802008.0,782100.0,800112.0,182016.0,164004.0,868368.0,865524.0,800112.0,825708.0,747972.0,168744.0,180120.0,886380.0,860655.0,194004.0,195906.0,967167.0,835929.0,804546.0,784575.0,802644.0,182592.0,164523.0,871116.0,868263.0,802644.0,828321.0,750339.0,169278.0,180690.0,889185.0,184620.0,186430.0,920385.0,795495.0,765630.0,746625.0,763820.0,173760.0,156565.0,828980.0,826265.0,763820.0,788255.0,714045.0,161090.0,171950.0,846175.0,42024.0,207468.0,179316.0,172584.0,168300.0,172176.0,39168.0,35292.0,186864.0,186252.0,172176.0,177684.0,160956.0,36312.0,38760.0,190740.0,209502.0,181074.0,174276.0,169950.0,173864.0,39552.0,35638.0,188696.0,188078.0,173864.0,179426.0,162534.0,36668.0,39140.0,192610.0,893943.0,860382.0,839025.0,858348.0,195264.0,175941.0,931572.0,928521.0,858348.0,885807.0,802413.0,181026.0,193230.0,950895.0,743634.0,725175.0,741876.0,168768.0,152067.0,805164.0,802527.0,741876.0,765609.0,693531.0,156462.0,167010.0,821865.0,697950.0,714024.0,162432.0,146358.0,774936.0,772398.0,714024.0,736866.0,667494.0,150588.0,160740.0,791010.0,696300.0,158400.0,142725.0,755700.0,753225.0,696300.0,718575.0,650925.0,146850.0,156750.0,771375.0,162048.0,146012.0,773104.0,770572.0,712336.0,735124.0,665916.0,150232.0,160360.0,789140.0,33216.0,175872.0,175296.0,162048.0,167232.0,151488.0,34176.0,36480.0,179520.0,158468.0,157949.0,146012.0,150683.0,136497.0,30794.0,32870.0,161755.0,836308.0,773104.0,797836.0,722724.0,163048.0,174040.0,856460.0,770572.0,795223.0,720357.0,162514.0,173470.0,853655.0,735124.0,665916.0,150232.0,160360.0,789140.0,687219.0,155038.0,165490.0,814385.0,140442.0,149910.0,737715.0,33820.0,166430.0,177650.0,14518.0,691.333333333,107780.033333,0.0787298525968,4,5
1709,223.0,277.0,278.0,311.0,304.0,225.0,167.0,211.0,186.0,213.0,197.0,227.0,208.0,201.0,230.0,197.0,184.0,216.0,261.0,244.0,230.0,61771.0,61994.0,69353.0,67792.0,50175.0,37241.0,47053.0,41478.0,47499.0,43931.0,50621.0,46384.0,44823.0,51290.0,43931.0,41032.0,48168.0,58203.0,54412.0,51290.0,77006.0,86147.0,84208.0,62325.0,46259.0,58447.0,51522.0,59001.0,54569.0,62879.0,57616.0,55677.0,63710.0,54569.0,50968.0,59832.0,72297.0,67588.0,63710.0,86458.0,84512.0,62550.0,46426.0,58658.0,51708.0,59214.0,54766.0,63106.0,57824.0,55878.0,63940.0,54766.0,51152.0,60048.0,72558.0,67832.0,63940.0,94544.0,69975.0,51937.0,65621.0,57846.0,66243.0,61267.0,70597.0,64688.0,62511.0,71530.0,61267.0,57224.0,67176.0,81171.0,75884.0,71530.0,68400.0,50768.0,64144.0,56544.0,64752.0,59888.0,69008.0,63232.0,61104.0,69920.0,59888.0,55936.0,65664.0,79344.0,74176.0,69920.0,37575.0,47475.0,41850.0,47925.0,44325.0,51075.0,46800.0,45225.0,51750.0,44325.0,41400.0,48600.0,58725.0,54900.0,51750.0,35237.0,31062.0,35571.0,32899.0,37909.0,34736.0,33567.0,38410.0,32899.0,30728.0,36072.0,43587.0,40748.0,38410.0,39246.0,44943.0,41567.0,47897.0,43888.0,42411.0,48530.0,41567.0,38824.0,45576.0,55071.0,51484.0,48530.0,39618.0,36642.0,42222.0,38688.0,37386.0,42780.0,36642.0,34224.0,40176.0,48546.0,45384.0,42780.0,41961.0,48351.0,44304.0,42813.0,48990.0,41961.0,39192.0,46008.0,55593.0,51972.0,48990.0,44719.0,40976.0,39597.0,45310.0,38809.0,36248.0,42552.0,51417.0,48068.0,45310.0,47216.0,45627.0,52210.0,44719.0,41768.0,49032.0,59247.0,55388.0,52210.0,41808.0,47840.0,40976.0,38272.0,44928.0,54288.0,50752.0,47840.0,46230.0,39597.0,36984.0,43416.0,52461.0,49044.0,46230.0,45310.0,42320.0,49680.0,60030.0,56120.0,52900.0,36248.0,42552.0,51417.0,48068.0,45310.0,39744.0,48024.0,44896.0,42320.0,56376.0,52704.0,49680.0,63684.0,60030.0,56120.0,4790.0,228.095238095,1504.19047619,0.306680584551,17,5
1710,100.0,125.0,112.0,123.0,108.0,102.0,109.0,103.0,113.0,120.0,105.0,120.0,73.0,113.0,115.0,112.0,109.0,87.0,98.0,79.0,92.0,12500.0,11200.0,12300.0,10800.0,10200.0,10900.0,10300.0,11300.0,12000.0,10500.0,12000.0,7300.0,11300.0,11500.0,11200.0,10900.0,8700.0,9800.0,7900.0,9200.0,14000.0,15375.0,13500.0,12750.0,13625.0,12875.0,14125.0,15000.0,13125.0,15000.0,9125.0,14125.0,14375.0,14000.0,13625.0,10875.0,12250.0,9875.0,11500.0,13776.0,12096.0,11424.0,12208.0,11536.0,12656.0,13440.0,11760.0,13440.0,8176.0,12656.0,12880.0,12544.0,12208.0,9744.0,10976.0,8848.0,10304.0,13284.0,12546.0,13407.0,12669.0,13899.0,14760.0,12915.0,14760.0,8979.0,13899.0,14145.0,13776.0,13407.0,10701.0,12054.0,9717.0,11316.0,11016.0,11772.0,11124.0,12204.0,12960.0,11340.0,12960.0,7884.0,12204.0,12420.0,12096.0,11772.0,9396.0,10584.0,8532.0,9936.0,11118.0,10506.0,11526.0,12240.0,10710.0,12240.0,7446.0,11526.0,11730.0,11424.0,11118.0,8874.0,9996.0,8058.0,9384.0,11227.0,12317.0,13080.0,11445.0,13080.0,7957.0,12317.0,12535.0,12208.0,11881.0,9483.0,10682.0,8611.0,10028.0,11639.0,12360.0,10815.0,12360.0,7519.0,11639.0,11845.0,11536.0,11227.0,8961.0,10094.0,8137.0,9476.0,13560.0,11865.0,13560.0,8249.0,12769.0,12995.0,12656.0,12317.0,9831.0,11074.0,8927.0,10396.0,12600.0,14400.0,8760.0,13560.0,13800.0,13440.0,13080.0,10440.0,11760.0,9480.0,11040.0,12600.0,7665.0,11865.0,12075.0,11760.0,11445.0,9135.0,10290.0,8295.0,9660.0,8760.0,13560.0,13800.0,13440.0,13080.0,10440.0,11760.0,9480.0,11040.0,8249.0,8395.0,8176.0,7957.0,6351.0,7154.0,5767.0,6716.0,12995.0,12656.0,12317.0,9831.0,11074.0,8927.0,10396.0,12880.0,12535.0,10005.0,11270.0,9085.0,10580.0,12208.0,9744.0,10976.0,8848.0,10304.0,9483.0,10682.0,8611.0,10028.0,8526.0,6873.0,8004.0,7742.0,9016.0,7268.0,2218.0,105.619047619,190.647619048,0.261496844004,3,5
1711,61.0,64.0,44.0,72.0,75.0,84.0,57.0,49.0,66.0,54.0,75.0,82.0,88.0,50.0,55.0,53.0,58.0,56.0,100.0,107.0,55.0,3904.0,2684.0,4392.0,4575.0,5124.0,3477.0,2989.0,4026.0,3294.0,4575.0,5002.0,5368.0,3050.0,3355.0,3233.0,3538.0,3416.0,6100.0,6527.0,3355.0,2816.0,4608.0,4800.0,5376.0,3648.0,3136.0,4224.0,3456.0,4800.0,5248.0,5632.0,3200.0,3520.0,3392.0,3712.0,3584.0,6400.0,6848.0,3520.0,3168.0,3300.0,3696.0,2508.0,2156.0,2904.0,2376.0,3300.0,3608.0,3872.0,2200.0,2420.0,2332.0,2552.0,2464.0,4400.0,4708.0,2420.0,5400.0,6048.0,4104.0,3528.0,4752.0,3888.0,5400.0,5904.0,6336.0,3600.0,3960.0,3816.0,4176.0,4032.0,7200.0,7704.0,3960.0,6300.0,4275.0,3675.0,4950.0,4050.0,5625.0,6150.0,6600.0,3750.0,4125.0,3975.0,4350.0,4200.0,7500.0,8025.0,4125.0,4788.0,4116.0,5544.0,4536.0,6300.0,6888.0,7392.0,4200.0,4620.0,4452.0,4872.0,4704.0,8400.0,8988.0,4620.0,2793.0,3762.0,3078.0,4275.0,4674.0,5016.0,2850.0,3135.0,3021.0,3306.0,3192.0,5700.0,6099.0,3135.0,3234.0,2646.0,3675.0,4018.0,4312.0,2450.0,2695.0,2597.0,2842.0,2744.0,4900.0,5243.0,2695.0,3564.0,4950.0,5412.0,5808.0,3300.0,3630.0,3498.0,3828.0,3696.0,6600.0,7062.0,3630.0,4050.0,4428.0,4752.0,2700.0,2970.0,2862.0,3132.0,3024.0,5400.0,5778.0,2970.0,6150.0,6600.0,3750.0,4125.0,3975.0,4350.0,4200.0,7500.0,8025.0,4125.0,7216.0,4100.0,4510.0,4346.0,4756.0,4592.0,8200.0,8774.0,4510.0,4400.0,4840.0,4664.0,5104.0,4928.0,8800.0,9416.0,4840.0,2750.0,2650.0,2900.0,2800.0,5000.0,5350.0,2750.0,2915.0,3190.0,3080.0,5500.0,5885.0,3025.0,3074.0,2968.0,5300.0,5671.0,2915.0,3248.0,5800.0,6206.0,3190.0,5600.0,5992.0,3080.0,10700.0,5500.0,5885.0,1405.0,66.9047619048,296.99047619,0.381494661922,7,4
1712,64.0,62.0,62.0,63.0,67.0,40.0,51.0,69.0,69.0,83.0,74.0,45.0,55.0,81.0,68.0,54.0,74.0,75.0,48.0,59.0,78.0,3968.0,3968.0,4032.0,4288.0,2560.0,3264.0,4416.0,4416.0,5312.0,4736.0,2880.0,3520.0,5184.0,4352.0,3456.0,4736.0,4800.0,3072.0,3776.0,4992.0,3844.0,3906.0,4154.0,2480.0,3162.0,4278.0,4278.0,5146.0,4588.0,2790.0,3410.0,5022.0,4216.0,3348.0,4588.0,4650.0,2976.0,3658.0,4836.0,3906.0,4154.0,2480.0,3162.0,4278.0,4278.0,5146.0,4588.0,2790.0,3410.0,5022.0,4216.0,3348.0,4588.0,4650.0,2976.0,3658.0,4836.0,4221.0,2520.0,3213.0,4347.0,4347.0,5229.0,4662.0,2835.0,3465.0,5103.0,4284.0,3402.0,4662.0,4725.0,3024.0,3717.0,4914.0,2680.0,3417.0,4623.0,4623.0,5561.0,4958.0,3015.0,3685.0,5427.0,4556.0,3618.0,4958.0,5025.0,3216.0,3953.0,5226.0,2040.0,2760.0,2760.0,3320.0,2960.0,1800.0,2200.0,3240.0,2720.0,2160.0,2960.0,3000.0,1920.0,2360.0,3120.0,3519.0,3519.0,4233.0,3774.0,2295.0,2805.0,4131.0,3468.0,2754.0,3774.0,3825.0,2448.0,3009.0,3978.0,4761.0,5727.0,5106.0,3105.0,3795.0,5589.0,4692.0,3726.0,5106.0,5175.0,3312.0,4071.0,5382.0,5727.0,5106.0,3105.0,3795.0,5589.0,4692.0,3726.0,5106.0,5175.0,3312.0,4071.0,5382.0,6142.0,3735.0,4565.0,6723.0,5644.0,4482.0,6142.0,6225.0,3984.0,4897.0,6474.0,3330.0,4070.0,5994.0,5032.0,3996.0,5476.0,5550.0,3552.0,4366.0,5772.0,2475.0,3645.0,3060.0,2430.0,3330.0,3375.0,2160.0,2655.0,3510.0,4455.0,3740.0,2970.0,4070.0,4125.0,2640.0,3245.0,4290.0,5508.0,4374.0,5994.0,6075.0,3888.0,4779.0,6318.0,3672.0,5032.0,5100.0,3264.0,4012.0,5304.0,3996.0,4050.0,2592.0,3186.0,4212.0,5550.0,3552.0,4366.0,5772.0,3600.0,4425.0,5850.0,2832.0,3744.0,4602.0,1341.0,63.8571428571,140.928571429,0.234153616704,10,5
1713,175.0,181.0,216.0,210.0,94.0,91.0,168.0,178.0,207.0,192.0,183.0,127.0,73.0,192.0,157.0,175.0,196.0,84.0,110.0,108.0,193.0,31675.0,37800.0,36750.0,16450.0,15925.0,29400.0,31150.0,36225.0,33600.0,32025.0,22225.0,12775.0,33600.0,27475.0,30625.0,34300.0,14700.0,19250.0,18900.0,33775.0,39096.0,38010.0,17014.0,16471.0,30408.0,32218.0,37467.0,34752.0,33123.0,22987.0,13213.0,34752.0,28417.0,31675.0,35476.0,15204.0,19910.0,19548.0,34933.0,45360.0,20304.0,19656.0,36288.0,38448.0,44712.0,41472.0,39528.0,27432.0,15768.0,41472.0,33912.0,37800.0,42336.0,18144.0,23760.0,23328.0,41688.0,19740.0,19110.0,35280.0,37380.0,43470.0,40320.0,38430.0,26670.0,15330.0,40320.0,32970.0,36750.0,41160.0,17640.0,23100.0,22680.0,40530.0,8554.0,15792.0,16732.0,19458.0,18048.0,17202.0,11938.0,6862.0,18048.0,14758.0,16450.0,18424.0,7896.0,10340.0,10152.0,18142.0,15288.0,16198.0,18837.0,17472.0,16653.0,11557.0,6643.0,17472.0,14287.0,15925.0,17836.0,7644.0,10010.0,9828.0,17563.0,29904.0,34776.0,32256.0,30744.0,21336.0,12264.0,32256.0,26376.0,29400.0,32928.0,14112.0,18480.0,18144.0,32424.0,36846.0,34176.0,32574.0,22606.0,12994.0,34176.0,27946.0,31150.0,34888.0,14952.0,19580.0,19224.0,34354.0,39744.0,37881.0,26289.0,15111.0,39744.0,32499.0,36225.0,40572.0,17388.0,22770.0,22356.0,39951.0,35136.0,24384.0,14016.0,36864.0,30144.0,33600.0,37632.0,16128.0,21120.0,20736.0,37056.0,23241.0,13359.0,35136.0,28731.0,32025.0,35868.0,15372.0,20130.0,19764.0,35319.0,9271.0,24384.0,19939.0,22225.0,24892.0,10668.0,13970.0,13716.0,24511.0,14016.0,11461.0,12775.0,14308.0,6132.0,8030.0,7884.0,14089.0,30144.0,33600.0,37632.0,16128.0,21120.0,20736.0,37056.0,27475.0,30772.0,13188.0,17270.0,16956.0,30301.0,34300.0,14700.0,19250.0,18900.0,33775.0,16464.0,21560.0,21168.0,37828.0,9240.0,9072.0,16212.0,11880.0,21230.0,20844.0,3310.0,157.619047619,2136.54761905,0.182175226586,3,4
1714,30.0,38.0,37.0,64.0,86.0,89.0,37.0,61.0,56.0,49.0,45.0,93.0,103.0,29.0,35.0,36.0,65.0,61.75,125.0,113.0,44.0,1140.0,1110.0,1920.0,2580.0,2670.0,1110.0,1830.0,1680.0,1470.0,1350.0,2790.0,3090.0,870.0,1050.0,1080.0,1950.0,1852.5,3750.0,3390.0,1320.0,1406.0,2432.0,3268.0,3382.0,1406.0,2318.0,2128.0,1862.0,1710.0,3534.0,3914.0,1102.0,1330.0,1368.0,2470.0,2346.5,4750.0,4294.0,1672.0,2368.0,3182.0,3293.0,1369.0,2257.0,2072.0,1813.0,1665.0,3441.0,3811.0,1073.0,1295.0,1332.0,2405.0,2284.75,4625.0,4181.0,1628.0,5504.0,5696.0,2368.0,3904.0,3584.0,3136.0,2880.0,5952.0,6592.0,1856.0,2240.0,2304.0,4160.0,3952.0,8000.0,7232.0,2816.0,7654.0,3182.0,5246.0,4816.0,4214.0,3870.0,7998.0,8858.0,2494.0,3010.0,3096.0,5590.0,5310.5,10750.0,9718.0,3784.0,3293.0,5429.0,4984.0,4361.0,4005.0,8277.0,9167.0,2581.0,3115.0,3204.0,5785.0,5495.75,11125.0,10057.0,3916.0,2257.0,2072.0,1813.0,1665.0,3441.0,3811.0,1073.0,1295.0,1332.0,2405.0,2284.75,4625.0,4181.0,1628.0,3416.0,2989.0,2745.0,5673.0,6283.0,1769.0,2135.0,2196.0,3965.0,3766.75,7625.0,6893.0,2684.0,2744.0,2520.0,5208.0,5768.0,1624.0,1960.0,2016.0,3640.0,3458.0,7000.0,6328.0,2464.0,2205.0,4557.0,5047.0,1421.0,1715.0,1764.0,3185.0,3025.75,6125.0,5537.0,2156.0,4185.0,4635.0,1305.0,1575.0,1620.0,2925.0,2778.75,5625.0,5085.0,1980.0,9579.0,2697.0,3255.0,3348.0,6045.0,5742.75,11625.0,10509.0,4092.0,2987.0,3605.0,3708.0,6695.0,6360.25,12875.0,11639.0,4532.0,1015.0,1044.0,1885.0,1790.75,3625.0,3277.0,1276.0,1260.0,2275.0,2161.25,4375.0,3955.0,1540.0,2340.0,2223.0,4500.0,4068.0,1584.0,4013.75,8125.0,7345.0,2860.0,7718.75,6977.75,2717.0,14125.0,5500.0,4972.0,1296.75,61.75,834.5875,0.46963562753,20,4
1715,184.0,181.0,170.0,154.0,55.0,17.0,155.0,190.0,159.0,181.0,129.0,33.0,10.0,183.0,162.0,168.0,172.0,167.0,26.0,17.0,189.0,33304.0,31280.0,28336.0,10120.0,3128.0,28520.0,34960.0,29256.0,33304.0,23736.0,6072.0,1840.0,33672.0,29808.0,30912.0,31648.0,30728.0,4784.0,3128.0,34776.0,30770.0,27874.0,9955.0,3077.0,28055.0,34390.0,28779.0,32761.0,23349.0,5973.0,1810.0,33123.0,29322.0,30408.0,31132.0,30227.0,4706.0,3077.0,34209.0,26180.0,9350.0,2890.0,26350.0,32300.0,27030.0,30770.0,21930.0,5610.0,1700.0,31110.0,27540.0,28560.0,29240.0,28390.0,4420.0,2890.0,32130.0,8470.0,2618.0,23870.0,29260.0,24486.0,27874.0,19866.0,5082.0,1540.0,28182.0,24948.0,25872.0,26488.0,25718.0,4004.0,2618.0,29106.0,935.0,8525.0,10450.0,8745.0,9955.0,7095.0,1815.0,550.0,10065.0,8910.0,9240.0,9460.0,9185.0,1430.0,935.0,10395.0,2635.0,3230.0,2703.0,3077.0,2193.0,561.0,170.0,3111.0,2754.0,2856.0,2924.0,2839.0,442.0,289.0,3213.0,29450.0,24645.0,28055.0,19995.0,5115.0,1550.0,28365.0,25110.0,26040.0,26660.0,25885.0,4030.0,2635.0,29295.0,30210.0,34390.0,24510.0,6270.0,1900.0,34770.0,30780.0,31920.0,32680.0,31730.0,4940.0,3230.0,35910.0,28779.0,20511.0,5247.0,1590.0,29097.0,25758.0,26712.0,27348.0,26553.0,4134.0,2703.0,30051.0,23349.0,5973.0,1810.0,33123.0,29322.0,30408.0,31132.0,30227.0,4706.0,3077.0,34209.0,4257.0,1290.0,23607.0,20898.0,21672.0,22188.0,21543.0,3354.0,2193.0,24381.0,330.0,6039.0,5346.0,5544.0,5676.0,5511.0,858.0,561.0,6237.0,1830.0,1620.0,1680.0,1720.0,1670.0,260.0,170.0,1890.0,29646.0,30744.0,31476.0,30561.0,4758.0,3111.0,34587.0,27216.0,27864.0,27054.0,4212.0,2754.0,30618.0,28896.0,28056.0,4368.0,2856.0,31752.0,28724.0,4472.0,2924.0,32508.0,4342.0,2839.0,31563.0,442.0,4914.0,3213.0,2702.0,128.666666667,4650.13333333,0.0584752035529,7,5
