shop_id,sum_l1w,max_l1w,median_l1w,mean_l1w,var_l1w,min_l1w
1128,461,91,65.0,65.8571428571,371.476190476,43
1129,812,166,109.0,116.0,851.666666667,76
1130,720,129,103.0,102.857142857,346.80952381,73
1131,1272,222,217.0,181.714285714,3204.9047619,98
1132,523,80,77.0,74.7142857143,30.5714285714,66
1133,398,78,57.0,56.8571428571,155.476190476,39
1134,505,109,69.0,72.1428571429,320.80952381,55
1135,1129,221,150.0,161.285714286,1770.57142857,123
1136,1631,256,233.0,233.0,169.0,214
1137,493,79,74.0,70.4285714286,77.9523809524,58
1138,419,80,58.0,59.8571428571,104.476190476,49
1139,528,93,79.0,75.4285714286,216.952380952,55
1140,907,187,152.0,129.571428571,3209.61904762,42
1141,681,113,99.0,97.2857142857,153.904761905,77
1142,544,122,67.0,77.7142857143,686.904761905,52
1143,553,101,75.0,79.0,154.0,64
1144,648,129,86.0,92.5714285714,597.619047619,70
1145,515,142,69.0,73.5714285714,1051.28571429,48
1146,1319,202,192.0,188.428571429,131.952380952,167
1147,3121,496,431.0,445.857142857,1967.47619048,379
1148,494,82,69.0,70.5714285714,100.619047619,54
1149,478,83,69.0,68.2857142857,96.5714285714,57
1150,2589,477,337.0,369.857142857,5702.14285714,304
1151,884,148,124.0,126.285714286,422.238095238,96
1152,1419,267,188.0,202.714285714,1609.57142857,164
1153,1686,291,236.0,240.857142857,1127.14285714,191
1154,536,100,77.0,76.5714285714,293.619047619,51
1155,434,76,63.0,62.0,72.3333333333,50
1156,492,102,67.0,70.2857142857,416.571428571,45
1157,504,93,82.0,72.0,621.666666667,31
1158,457,79,64.0,65.2857142857,86.5714285714,53
1159,566,113,74.0,80.8571428571,303.80952381,65
1160,408,66,62.0,58.2857142857,88.5714285714,39
1161,568,125,68.0,81.1428571429,1066.47619048,51
1162,544,109,76.0,77.7142857143,314.904761905,54
1163,566,117,86.0,80.8571428571,1314.14285714,28
1164,361,78,46.0,51.5714285714,363.285714286,30
1165,493,91,71.0,70.4285714286,168.619047619,48
1166,626,104,96.0,89.4285714286,204.619047619,67
1167,584,103,81.0,83.4285714286,95.2857142857,73
1168,1603,352,199.0,229.0,5888.33333333,162
1169,999,170,150.0,142.714285714,437.238095238,115
1170,453,85,67.0,64.7142857143,175.904761905,42
1171,427,90,58.0,61.0,266.666666667,37
1172,445,120,54.0,63.5714285714,722.619047619,42
1173,629,118,82.0,89.8571428571,298.80952381,72
1174,840,149,130.0,120.0,1412.33333333,52
1175,1329,232,190.0,189.857142857,1395.47619048,122
1176,758,129,106.0,108.285714286,182.904761905,91
1177,759,122,107.0,108.428571429,86.9523809524,94
1178,1305,249,223.0,186.428571429,6435.61904762,61
1179,703,126,99.0,100.428571429,146.619047619,90
1180,962,188,137.0,137.428571429,1042.95238095,97
1181,1282,210,187.0,183.142857143,480.476190476,144
1182,426,80,63.0,60.8571428571,176.476190476,47
1183,383,100,48.0,54.7142857143,482.571428571,36
1184,889,155,128.0,127.0,587.0,79
1185,1577,310,254.0,225.285714286,5330.57142857,106
1186,489,82,73.0,69.8571428571,73.8095238095,57
1187,523,110,78.0,74.7142857143,498.904761905,49
1188,883,155,122.0,126.142857143,582.476190476,87
1189,520,98,72.0,74.2857142857,273.571428571,53
1190,2915,518,393.0,416.428571429,4466.28571429,347
1191,427,66,61.0,61.0,22.0,54
1192,485,89,66.0,69.2857142857,132.571428571,54
1193,716,144,106.0,102.285714286,639.571428571,66
1194,1264,215,175.0,180.571428571,628.285714286,143
1195,501,111,59.0,71.5714285714,599.952380952,51
1196,693,108,101.0,99.0,67.6666666667,85
1197,964,172,134.0,137.714285714,324.238095238,115
1198,533,87,79.0,76.1428571429,128.142857143,61
1199,811,161,143.0,115.857142857,2730.14285714,38
1200,476,83,69.0,68.0,122.666666667,47
1201,1069,225,152.0,152.714285714,2723.23809524,80
1202,245,54,27.0,35.0,166.666666667,22
1203,1209,267,144.0,172.714285714,3718.23809524,115
1204,863,189,100.0,123.285714286,2015.57142857,82
1205,719,128,103.0,102.714285714,271.238095238,84
1206,425,68,62.0,60.7142857143,30.9047619048,52
1207,515,111,64.0,73.5714285714,576.285714286,42
1208,807,172,95.0,115.285714286,1142.57142857,86
1209,389,75,53.0,55.5714285714,149.619047619,38
1210,555,99,73.0,79.2857142857,202.571428571,60
1211,1598,362,184.0,228.285714286,8078.9047619,146
1212,566,114,79.0,80.8571428571,307.80952381,59
1213,1452,253,236.0,207.428571429,3221.95238095,123
1214,463,111,81.0,66.1428571429,1649.47619048,3
1215,322,57,44.0,46.0,57.6666666667,38
1216,666,119,100.0,95.1428571429,376.476190476,63
1217,1032,191,151.0,147.428571429,1095.95238095,103
1218,1036,194,169.0,148.0,3191.33333333,63
1219,413,90,50.0,59.0,376.333333333,40
1220,1208,221,201.0,172.571428571,3762.95238095,74
1221,1424,277,193.0,203.428571429,3035.61904762,141
1222,560,92,81.0,80.0,106.666666667,60
1223,873,187,125.0,124.714285714,1007.23809524,92
1224,721,132,97.0,103.0,293.333333333,85
1225,459,88,68.0,65.5714285714,382.952380952,35
1226,3661,595,515.0,523.0,2072.0,461
1227,898,147,129.0,128.285714286,165.904761905,106
1228,872,152,120.0,124.571428571,371.285714286,96
1229,4429,691,638.0,632.714285714,1602.57142857,572
1230,498,89,77.0,71.1428571429,304.476190476,45
1231,1253,284,161.0,179.0,2589.33333333,136
1232,483,81,69.0,69.0,41.3333333333,61
1233,490,88,75.0,70.0,341.666666667,48
1234,287,80,28.0,41.0,598.333333333,23
1235,582,108,79.0,83.1428571429,149.80952381,72
1236,900,156,126.0,128.571428571,368.619047619,104
1237,520,89,76.0,74.2857142857,192.904761905,50
1238,741,122,106.0,105.857142857,68.4761904762,97
1239,521,83,76.0,74.4285714286,39.619047619,66
1240,1009,171,140.0,144.142857143,368.476190476,112
1241,526,151,44.0,75.1428571429,2291.80952381,37
1242,481,92,63.0,68.7142857143,240.904761905,45
1243,230,53,33.0,32.8571428571,368.142857143,4
1244,1175,196,165.0,167.857142857,363.80952381,137
1245,561,101,81.0,80.1428571429,167.476190476,61
1246,621,175,63.0,88.7142857143,2235.57142857,59
1247,596,105,83.0,85.1428571429,112.80952381,71
1248,821,139,112.0,117.285714286,202.238095238,98
1249,1505,249,235.0,215.0,1727.66666667,149
1250,1280,233,195.0,182.857142857,1926.80952381,112
1251,620,113,87.0,88.5714285714,165.619047619,73
1252,1360,308,150.0,194.285714286,6072.57142857,105
1253,483,90,62.0,69.0,160.333333333,56
1254,394,69,54.0,56.2857142857,37.5714285714,52
1255,296,54,38.0,42.2857142857,72.5714285714,33
1256,1906,324,273.0,272.285714286,862.904761905,232
1257,2214,408,304.0,316.285714286,3750.9047619,264
1258,1793,284,264.0,256.142857143,639.80952381,211
1259,428,74,58.0,61.1428571429,87.8095238095,50
1260,667,117,92.0,95.2857142857,166.571428571,75
1261,693,149,102.0,99.0,1495.66666667,47
1262,850,154,117.0,121.428571429,319.285714286,98
1263,2197,428,303.0,313.857142857,5907.47619048,238
1264,880,203,105.0,125.714285714,2858.57142857,65
1265,480,83,75.0,68.5714285714,210.285714286,41
1266,551,102,84.0,78.7142857143,276.238095238,56
1267,1185,238,153.0,169.285714286,1485.9047619,134
1268,2361,384,338.0,337.285714286,690.238095238,306
1269,1067,359,295.5,266.75,12916.25,117
1270,689,166,81.0,98.4285714286,1846.28571429,60
1271,1359,232,191.0,194.142857143,394.142857143,169
1272,754,119,109.0,107.714285714,168.904761905,89
1273,975,161,133.0,139.285714286,174.238095238,123
1274,477,86,71.0,68.1428571429,185.80952381,51
1275,567,104,82.0,81.0,284.0,58
1276,854,152,138.0,122.0,917.333333333,79
1277,519,115,66.0,74.1428571429,579.80952381,44
1278,470,127,47.0,67.1428571429,1209.47619048,37
1279,634,104,90.0,90.5714285714,99.2857142857,79
1280,531,94,74.0,75.8571428571,150.476190476,57
1281,544,98,73.0,77.7142857143,183.904761905,64
1282,421,83,68.0,60.1428571429,284.476190476,40
1283,1418,292,188.0,202.571428571,3329.28571429,148
1284,562,94,83.0,80.2857142857,192.571428571,56
1285,834,137,120.0,119.142857143,83.8095238095,108
1286,739,118,110.0,105.571428571,214.952380952,75
1287,967,172,134.0,138.142857143,513.476190476,111
1288,713,145,105.0,101.857142857,634.142857143,73
1289,576,132,77.0,82.2857142857,685.904761905,58
1290,665,141,81.0,95.0,1148.66666667,56
1291,503,122,56.0,71.8571428571,1142.80952381,40
1292,1424,273,179.0,203.428571429,1506.95238095,167
1293,1076,166,152.0,153.714285714,66.2380952381,146
1294,453,98,55.0,64.7142857143,345.571428571,47
1295,594,111,80.0,84.8571428571,323.80952381,67
1296,5792,1293,653.0,827.428571429,100363.952381,573
1297,1503,247,221.0,214.714285714,588.238095238,176
1298,1086,190,151.0,155.142857143,519.80952381,125
1299,1168,193,172.0,166.857142857,623.476190476,132
1300,471,82,68.0,67.2857142857,124.571428571,51
1301,692,141,87.0,98.8571428571,657.142857143,78
1302,4746,1173,501.0,678.0,110183.0,424
1303,1330,212,191.0,190.0,264.0,165
1304,721,136,91.0,103.0,473.0,82
1305,1853,383,256.0,264.714285714,11288.2380952,75
1306,2682,558,347.0,383.142857143,11445.1428571,283
1307,523,98,78.0,74.7142857143,205.904761905,54
1308,2532,385,364.0,361.714285714,423.571428571,326
1309,1782,362,299.0,254.571428571,7461.61904762,118
1310,2077,397,266.0,296.714285714,4494.57142857,235
1311,656,139,80.0,93.7142857143,827.571428571,61
1312,759,130,105.0,108.428571429,378.952380952,81
1313,331,76,42.0,47.2857142857,300.238095238,28
1314,1372,263,185.0,196.0,1666.0,136
1315,1414,286,203.0,202.0,6087.66666667,50
1316,545,119,74.0,77.8571428571,813.142857143,50
1317,809,126,116.0,115.571428571,89.2857142857,104
1318,732,190,77.0,104.571428571,2595.28571429,68
1319,279,48,39.0,39.8571428571,38.8095238095,29
1320,501,106,89.0,71.5714285714,1380.95238095,14
1321,496,99,70.0,70.8571428571,211.80952381,55
1322,1359,272,169.0,194.142857143,2915.47619048,147
1323,669,107,95.0,95.5714285714,84.9523809524,82
1324,1199,191,169.0,171.285714286,186.904761905,150
1325,1063,169,154.0,151.857142857,183.80952381,130
1326,3253,641,447.0,464.714285714,9765.9047619,338
1327,837,157,120.0,119.571428571,443.952380952,98
1328,431,82,60.0,61.5714285714,184.952380952,48
1329,645,112,89.0,92.1428571429,167.80952381,72
1330,395,72,56.0,56.4285714286,73.9523809524,47
1331,280,55,33.0,40.0,153.0,27
1332,1166,266,136.0,166.571428571,4318.95238095,107
1333,584,95,84.0,83.4285714286,67.619047619,74
1334,570,100,81.0,81.4285714286,223.952380952,57
1335,985,257,131.0,140.714285714,4324.23809524,85
1336,418,69,59.0,59.7142857143,27.2380952381,55
1337,384,93,39.0,54.8571428571,689.80952381,31
1338,856,154,117.0,122.285714286,302.238095238,98
1339,1350,278,174.0,192.857142857,2919.47619048,139
1340,918,154,129.0,131.142857143,341.142857143,105
1341,1003,185,136.0,143.285714286,637.238095238,120
1342,879,193,116.0,125.571428571,1472.28571429,83
1343,844,166,125.0,120.571428571,1229.61904762,53
1344,1419,312,175.0,202.714285714,2814.57142857,165
1345,716,127,94.0,102.285714286,367.904761905,84
1346,8660,1703,1118.0,1237.14285714,88019.1428571,1003
1347,618,116,81.0,88.2857142857,251.904761905,71
1348,1076,196,142.0,153.714285714,1106.9047619,109
1349,767,132,112.0,109.571428571,277.285714286,87
1350,3240,551,462.0,462.857142857,2348.14285714,399
1351,666,138,89.0,95.1428571429,645.80952381,69
1352,417,91,59.0,59.5714285714,359.952380952,38
1353,2508,488,436.0,358.285714286,24180.9047619,109
1354,1528,249,211.0,218.285714286,378.904761905,200
1355,2843,464,390.0,406.142857143,1563.80952381,361
1356,1255,233,167.0,179.285714286,952.904761905,152
1357,1119,190,159.0,159.857142857,772.476190476,114
1358,1453,354,189.0,207.571428571,12140.952381,24
1359,325,71,43.0,46.4285714286,204.619047619,33
1360,451,111,57.0,64.4285714286,467.619047619,48
1361,1090,189,168.0,155.714285714,943.904761905,97
1362,438,85,61.0,62.5714285714,128.619047619,50
1363,742,123,103.0,106.0,105.0,93
1364,622,143,69.0,88.8571428571,1522.80952381,46
1365,2382,364,338.0,340.285714286,238.238095238,316
1366,848,178,155.0,121.142857143,4756.14285714,21
1367,610,159,74.0,87.1428571429,2181.80952381,27
1368,767,131,111.0,109.571428571,208.952380952,91
1369,482,78,71.0,68.8571428571,64.8095238095,58
1370,1024,173,149.0,146.285714286,480.571428571,106
1371,700,130,119.0,100.0,1258.66666667,45
1372,5957,1126,1100.0,851.0,172253.666667,179
1373,3362,779,401.0,480.285714286,33642.2380952,307
1374,412,70,60.0,58.8571428571,143.476190476,40
1375,505,87,76.0,72.1428571429,253.142857143,46
1376,1049,200,143.0,149.857142857,680.80952381,123
1377,1363,297,167.0,194.714285714,3330.23809524,138
1378,562,115,84.0,80.2857142857,451.238095238,55
1379,1867,301,263.0,266.714285714,492.904761905,230
1380,538,105,79.0,76.8571428571,277.80952381,55
1381,1225,211,174.0,175.0,648.666666667,148
1382,454,73,64.0,64.8571428571,19.8095238095,60
1383,1236,210,188.0,176.571428571,1056.61904762,118
1384,397,142,30.0,56.7142857143,2429.9047619,8
1385,683,118,94.0,97.5714285714,204.619047619,82
1386,564,101,83.0,80.5714285714,219.285714286,52
1387,1123,277,129.0,160.428571429,5377.61904762,104
1388,520,111,61.0,74.2857142857,552.571428571,57
1389,765,139,109.0,109.285714286,543.238095238,85
1390,313,76,40.0,44.7142857143,273.904761905,31
1391,986,160,143.0,140.857142857,433.80952381,98
1392,1857,283,273.0,265.285714286,410.571428571,226
1393,497,103,71.0,71.0,355.0,46
1394,2864,485,419.0,409.142857143,4068.14285714,315
1395,743,115,105.0,106.142857143,43.4761904762,98
1396,2354,362,341.0,336.285714286,433.238095238,297
1397,1619,335,209.0,231.285714286,4974.23809524,154
1398,381,87,46.0,54.4285714286,388.952380952,36
1399,934,181,124.0,133.428571429,748.285714286,104
1400,1063,194,152.0,151.857142857,544.142857143,123
1401,628,98,89.0,89.7142857143,38.2380952381,79
1402,587,106,88.0,83.8571428571,417.80952381,49
1403,1049,238,125.0,149.857142857,2488.47619048,105
1404,997,149,146.0,142.428571429,52.9523809524,130
1405,527,85,75.0,75.2857142857,36.2380952381,67
1406,436,73,64.0,62.2857142857,53.2380952381,53
1407,548,99,82.0,78.2857142857,288.904761905,48
1408,507,89,73.0,72.4285714286,87.2857142857,59
1409,1682,261,236.0,240.285714286,265.904761905,219
1410,955,185,119.0,136.428571429,979.285714286,113
1411,1218,210,166.0,174.0,801.0,143
1412,1107,258,121.0,158.142857143,4538.47619048,90
1413,631,116,94.0,90.1428571429,376.142857143,58
1414,332,60,47.0,47.4285714286,49.2857142857,40
1415,504,100,70.0,72.0,257.333333333,56
1416,423,107,54.0,60.4285714286,577.952380952,41
1417,1237,195,173.0,176.714285714,187.571428571,158
1418,650,107,97.0,92.8571428571,153.80952381,76
1419,910,143,130.0,130.0,136.666666667,109
1420,1369,255,227.0,195.571428571,3856.61904762,101
1421,754,129,106.0,107.714285714,179.904761905,87
1422,839,191,115.0,119.857142857,1130.80952381,89
1423,597,115,82.0,85.2857142857,235.238095238,71
1424,1351,260,171.0,193.0,2421.0,143
1425,521,85,71.0,74.4285714286,59.619047619,64
1426,3278,622,588.0,468.285714286,51073.5714286,132
1427,1378,256,194.0,196.857142857,1973.47619048,143
1428,608,114,78.0,86.8571428571,334.476190476,65
1429,872,134,127.0,124.571428571,126.952380952,101
1430,302,68,43.0,43.1428571429,254.476190476,22
1431,900,166,121.0,128.571428571,352.285714286,114
1432,2569,585,283.0,367.0,22167.6666667,202
1433,460,76,70.0,65.7142857143,210.904761905,34
1434,3495,560,487.0,499.285714286,1587.23809524,448
1435,494,92,65.0,70.5714285714,284.619047619,50
1436,2129,454,263.0,304.142857143,7791.80952381,225
1437,694,123,99.0,99.1428571429,253.142857143,76
1438,1115,248,168.0,159.285714286,2781.23809524,79
1439,971,161,147.0,138.714285714,465.238095238,96
1440,925,148,138.0,132.142857143,223.80952381,114
1441,669,113,93.0,95.5714285714,140.952380952,83
1442,349,61,51.0,49.8571428571,47.8095238095,38
1443,582,119,80.0,83.1428571429,329.142857143,65
1444,576,150,60.0,82.2857142857,1813.57142857,42
1445,1449,229,220.0,207.0,578.0,170
1446,1710,289,262.0,244.285714286,2064.23809524,170
1447,454,100,85.0,64.8571428571,1722.80952381,4
1448,304,75,37.0,43.4285714286,285.285714286,25
1449,737,125,104.0,105.285714286,340.904761905,81
1450,483,107,67.0,69.0,566.0,44
1451,1089,190,157.0,155.571428571,393.619047619,125
1452,446,86,65.0,63.7142857143,228.238095238,43
1453,876,175,113.0,125.142857143,1018.80952381,90
1454,1054,162,149.0,150.571428571,106.619047619,132
1455,805,130,115.0,115.0,153.0,93
1456,685,112,94.0,97.8571428571,100.80952381,83
1457,897,142,126.0,128.142857143,144.476190476,109
1458,631,116,81.0,90.1428571429,288.142857143,73
1459,60,60,60.0,60.0,,60
1460,482,138,40.0,68.8571428571,2038.80952381,26
1461,3327,631,452.0,475.285714286,9852.9047619,388
1463,540,94,78.0,77.1428571429,171.476190476,56
1464,349,221,112.0,116.333333333,10520.3333333,16
1465,2,2,2.0,2.0,,2
1466,797,125,119.0,113.857142857,143.142857143,92
1467,1034,173,146.0,147.714285714,181.904761905,133
1468,1034,229,124.0,147.714285714,2274.57142857,111
1469,4167,794,540.0,595.285714286,21110.5714286,398
1470,701,173,74.0,100.142857143,1973.80952381,64
1471,576,128,70.0,82.2857142857,1104.23809524,52
1472,2493,432,356.0,356.142857143,1818.47619048,303
1473,786,129,111.0,112.285714286,133.904761905,94
1474,1521,336,170.0,217.285714286,5871.9047619,154
1475,342,66,46.0,48.8571428571,111.476190476,39
1476,465,71,68.0,66.4285714286,33.2857142857,55
1477,1298,254,219.0,185.428571429,5752.95238095,75
1478,1761,287,248.0,251.571428571,556.285714286,213
1479,820,254,54.0,117.142857143,7811.47619048,42
1480,523,111,69.0,74.7142857143,323.904761905,56
1481,670,124,92.0,95.7142857143,169.238095238,85
1482,713,143,93.0,101.857142857,874.142857143,69
1483,2419,397,343.0,345.571428571,1449.95238095,293
1484,1321,274,160.0,188.714285714,2817.9047619,134
1485,832,165,97.0,118.857142857,1359.80952381,79
1486,497,107,70.0,71.0,383.333333333,48
1487,270,48,39.0,38.5714285714,52.9523809524,29
1488,787,128,107.0,112.428571429,111.285714286,101
1489,1556,239,223.0,222.285714286,200.571428571,198
1490,737,137,98.0,105.285714286,511.904761905,83
1491,695,139,89.0,99.2857142857,666.904761905,78
1492,473,75,67.0,67.5714285714,19.2857142857,63
1493,533,101,87.0,76.1428571429,923.80952381,30
1494,1337,260,178.0,191.0,1717.33333333,139
1495,613,106,97.0,87.5714285714,414.952380952,53
1496,1101,181,154.0,157.285714286,239.904761905,142
1497,571,99,85.0,81.5714285714,199.952380952,56
1498,553,110,79.0,79.0,286.0,59
1499,867,176,113.0,123.857142857,790.142857143,101
1500,1474,267,204.0,210.571428571,1325.61904762,169
1501,1597,257,232.0,228.142857143,644.80952381,179
1502,1153,192,166.0,164.714285714,668.904761905,124
1503,1220,195,187.0,174.285714286,613.238095238,137
1504,738,124,112.0,105.428571429,253.285714286,80
1505,522,90,75.0,74.5714285714,158.285714286,56
1506,551,100,83.0,78.7142857143,308.571428571,58
1507,537,95,74.0,76.7142857143,107.904761905,65
1508,423,97,55.0,60.4285714286,451.285714286,37
1509,497,88,68.0,71.0,104.666666667,62
1510,307,56,42.0,43.8571428571,78.4761904762,31
1511,948,254,122.0,135.428571429,4119.28571429,68
1512,656,132,78.0,93.7142857143,1035.9047619,53
1513,596,117,79.0,85.1428571429,507.142857143,58
1514,1050,187,168.0,150.0,1416.33333333,95
1515,1576,316,205.0,225.142857143,2127.14285714,191
1516,484,82,68.0,69.1428571429,108.476190476,59
1517,542,129,62.0,77.4285714286,1067.95238095,48
1518,671,112,96.0,95.8571428571,203.142857143,73
1519,790,152,111.0,112.857142857,352.476190476,94
1520,383,84,53.0,54.7142857143,286.904761905,36
1521,668,101,96.0,95.4285714286,27.619047619,88
1522,865,142,125.0,123.571428571,163.952380952,107
1523,572,107,83.0,81.7142857143,227.904761905,65
1524,1039,181,148.0,148.428571429,503.619047619,124
1525,814,133,118.0,116.285714286,183.238095238,95
1526,120,27,17.0,17.1428571429,39.4761904762,9
1527,481,105,66.0,68.7142857143,398.904761905,50
1528,2849,470,395.0,407.0,2742.33333333,335
1529,251,50,39.0,35.8571428571,167.80952381,19
1530,438,77,59.0,62.5714285714,103.619047619,51
1531,693,122,92.0,99.0,181.333333333,87
1532,657,110,100.0,93.8571428571,281.142857143,64
1533,732,147,100.0,104.571428571,763.619047619,69
1534,772,138,116.0,110.285714286,342.904761905,82
1535,5285,958,757.0,755.0,12909.6666667,583
1536,753,157,110.0,107.571428571,864.952380952,76
1537,599,129,71.0,85.5714285714,869.952380952,62
1538,812,163,106.0,116.0,1205.66666667,73
1539,1097,225,136.0,156.714285714,1384.57142857,121
1540,1083,259,130.0,154.714285714,4842.23809524,83
1541,566,102,80.0,80.8571428571,314.476190476,58
1542,374,69,52.0,53.4285714286,182.619047619,30
1543,459,74,68.0,65.5714285714,54.619047619,54
1544,1363,330,161.0,194.714285714,5221.23809524,133
1545,549,86,80.0,78.4285714286,54.2857142857,68
1546,481,87,71.0,68.7142857143,150.238095238,52
1547,527,124,56.0,75.2857142857,1288.9047619,39
1548,300,96,33.0,42.8571428571,587.476190476,29
1549,814,132,115.0,116.285714286,239.904761905,93
1550,1010,174,136.0,144.285714286,344.238095238,124
1551,805,160,112.0,115.0,656.666666667,81
1552,424,99,56.0,60.5714285714,433.952380952,37
1553,796,142,109.0,113.714285714,425.238095238,87
1554,764,133,119.0,109.142857143,409.142857143,78
1555,1185,251,141.0,169.285714286,3306.23809524,109
1556,948,176,152.0,135.428571429,3681.95238095,1
1557,2427,413,335.0,346.714285714,1804.9047619,286
1558,909,237,91.0,129.857142857,5290.80952381,78
1559,539,106,69.0,77.0,616.666666667,38
1560,1636,274,229.0,233.714285714,890.571428571,196
1561,1534,336,292.0,219.142857143,18287.8095238,21
1562,452,95,63.0,64.5714285714,248.619047619,51
1563,365,59,54.0,52.1428571429,48.4761904762,41
1564,1216,240,163.0,173.714285714,1205.9047619,147
1565,534,101,87.0,76.2857142857,609.904761905,43
1566,668,110,94.0,95.4285714286,149.952380952,74
1567,546,114,80.0,78.0,545.333333333,46
1568,1567,365,180.0,223.857142857,8266.47619048,122
1569,693,112,98.0,99.0,61.6666666667,91
1570,1141,206,155.0,163.0,738.666666667,138
1571,2804,585,413.0,400.571428571,28694.952381,160
1572,840,165,115.0,120.0,470.666666667,94
1573,1454,248,215.0,207.714285714,1285.23809524,159
1574,583,95,86.0,83.2857142857,95.2380952381,66
1575,481,85,71.0,68.7142857143,119.238095238,52
1576,709,148,99.0,101.285714286,688.571428571,69
1577,292,80,30.0,41.7142857143,463.571428571,23
1578,714,116,104.0,102.0,146.666666667,82
1579,331,83,40.0,47.2857142857,477.904761905,23
1580,1309,321,143.0,187.0,7617.66666667,125
1581,419,79,59.0,59.8571428571,82.8095238095,53
1582,764,131,106.0,109.142857143,166.80952381,92
1583,1732,279,251.0,247.428571429,834.285714286,203
1584,1455,240,204.0,207.857142857,571.476190476,176
1585,631,108,92.0,90.1428571429,191.142857143,64
1586,418,90,56.0,59.7142857143,320.238095238,37
1587,377,73,54.0,53.8571428571,137.476190476,39
1588,722,128,110.0,103.142857143,462.476190476,70
1589,875,148,131.0,125.0,481.333333333,90
1590,1676,313,236.0,239.428571429,2153.95238095,164
1591,1182,201,169.0,168.857142857,491.80952381,138
1592,515,89,77.0,73.5714285714,165.952380952,57
1593,540,94,84.0,77.1428571429,244.80952381,56
1594,715,132,102.0,102.142857143,462.476190476,73
1595,617,119,81.0,88.1428571429,495.80952381,58
1596,1038,169,150.0,148.285714286,484.904761905,106
1597,1413,274,244.0,201.857142857,8631.80952381,33
1598,384,71,52.0,54.8571428571,88.1428571429,42
1599,646,102,95.0,92.2857142857,70.9047619048,79
1600,502,83,69.0,71.7142857143,97.2380952381,58
1601,479,81,70.0,68.4285714286,108.285714286,51
1602,572,99,87.0,81.7142857143,195.904761905,65
1603,1201,240,167.0,171.571428571,1061.95238095,136
1604,380,85,48.0,54.2857142857,343.571428571,36
1605,1769,335,240.0,252.714285714,2410.57142857,196
1606,535,90,85.0,76.4285714286,247.952380952,49
1607,369,69,53.0,52.7142857143,160.904761905,35
1608,843,133,119.0,120.428571429,74.2857142857,108
1609,696,127,92.0,99.4285714286,565.285714286,66
1610,1907,302,266.0,272.428571429,348.285714286,254
1611,912,228,106.0,130.285714286,3043.23809524,89
1612,1240,206,179.0,177.142857143,474.80952381,147
1613,2087,400,389.0,298.142857143,25636.4761905,58
1614,572,140,67.0,81.7142857143,949.904761905,51
1615,1554,291,250.0,222.0,6881.66666667,92
1616,3390,622,450.0,484.285714286,8174.9047619,407
1617,468,77,68.0,66.8571428571,84.4761904762,51
1618,567,109,89.0,81.0,940.0,16
1619,1280,268,164.0,182.857142857,2842.47619048,130
1620,1815,311,289.0,259.285714286,2940.23809524,166
1621,934,175,137.0,133.428571429,506.952380952,102
1622,933,158,135.0,133.285714286,194.904761905,113
1623,2509,625,291.0,358.428571429,20310.6190476,224
1624,2785,478,371.0,397.857142857,3312.47619048,342
1625,1243,206,172.0,177.571428571,285.285714286,159
1626,2272,413,379.0,324.571428571,10069.6190476,161
1627,1269,214,174.0,181.285714286,727.238095238,143
1628,831,146,115.0,118.714285714,255.238095238,94
1629,16057,3392,1997.0,2293.85714286,432412.47619,1822
1630,672,122,96.0,96.0,307.666666667,70
1631,2455,444,336.0,350.714285714,3463.23809524,293
1632,389,84,51.0,55.5714285714,242.619047619,41
1633,574,113,75.0,82.0,262.0,68
1634,739,133,103.0,105.571428571,172.619047619,92
1635,477,94,68.0,68.1428571429,317.476190476,48
1636,577,91,85.0,82.4285714286,82.2857142857,67
1637,942,161,149.0,134.571428571,849.619047619,92
1638,971,201,117.0,138.714285714,1840.23809524,103
1639,667,189,72.0,95.2857142857,3115.9047619,46
1640,422,133,28.0,60.2857142857,2388.57142857,24
1641,542,92,79.0,77.4285714286,147.285714286,59
1642,1758,263,254.0,251.142857143,106.142857143,234
1643,294,65,47.0,42.0,230.0,22
1644,937,170,124.0,133.857142857,665.80952381,105
1645,2104,325,303.0,300.571428571,240.285714286,280
1646,517,106,62.0,73.8571428571,424.80952381,55
1647,1822,344,251.0,260.285714286,2647.9047619,193
1648,1572,287,209.0,224.571428571,1493.61904762,172
1649,347,70,44.0,49.5714285714,198.619047619,35
1650,1506,291,246.0,215.142857143,5087.47619048,104
1651,690,107,103.0,98.5714285714,75.619047619,84
1652,730,119,106.0,104.285714286,133.238095238,81
1653,750,136,104.0,107.142857143,320.142857143,82
1654,467,86,65.0,66.7142857143,133.238095238,55
1655,610,120,101.0,87.1428571429,981.476190476,42
1656,395,74,55.0,56.4285714286,93.2857142857,45
1657,772,126,109.0,110.285714286,77.9047619048,99
1658,1961,327,286.0,280.142857143,875.80952381,240
1659,528,81,79.0,75.4285714286,38.619047619,67
1660,467,99,56.0,66.7142857143,495.238095238,46
1661,2274,590,394.0,379.0,43189.2,8
1662,584,113,80.0,83.4285714286,300.952380952,63
1663,2160,353,308.0,308.571428571,1085.61904762,249
1664,480,92,64.0,68.5714285714,317.285714286,39
1665,916,152,135.0,130.857142857,411.476190476,91
1666,1826,368,239.0,260.857142857,5048.14285714,188
1667,2390,433,321.0,341.428571429,2146.28571429,301
1668,917,192,113.0,131.0,1855.33333333,83
1669,757,161,107.0,108.142857143,671.476190476,83
